weekno,품종코드,등급코드,직팜산지코드,총거래량(kg),일평균기온,최고기온,최저기온,평균상대습도,강수량(mm),1시간최고강수량(mm),holiday_flag,holiday_score,grow_score,year,week,week_start,평균단가(원)
2018_01,17,13,1000,2978.0,-3.765,1.8,-10.5,43.13,0.0,0.0,40,0.0,0.0,2018,01,2018-01-01,2323.0
2018_01,17,13,1047,192.0,-3.9,-0.2,-7.6,53.45,0.0,0.0,2,0.0,0.0,2018,01,2018-01-01,2500.0
2018_01,17,13,1060,786.0,-3.9,2.5,-12.4,56.17142857142857,0.0,0.0,7,0.0,0.0,2018,01,2018-01-01,2248.0
2018_01,17,13,1061,730.0,-4.2,1.6,-12.4,51.7,0.0,0.0,2,0.0,0.0,2018,01,2018-01-01,2041.0
2018_01,17,13,1070,700.0,-4.133333333333334,1.6,-8.7,44.56666666666666,0.0,0.0,3,0.0,0.0,2018,01,2018-01-01,1986.0
2018_01,17,13,1071,110.0,-4.7,-0.4,-7.1,42.3,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,2000.0
2018_01,17,13,1079,10.0,-1.8,4.0,-7.0,45.8,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,2317.0
2018_01,17,13,1096,380.0,0.2,3.1,-1.9,56.1,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,2100.0
2018_01,17,13,1107,144.0,-1.0333333333333334,6.7,-4.3,63.93333333333333,0.0,0.0,3,0.0,0.0,2018,01,2018-01-01,2875.0
2018_01,17,13,1108,1352.0,-1.5,4.0,-9.5,65.05,0.0,0.0,2,0.0,0.0,2018,01,2018-01-01,2285.0
2018_01,17,13,1116,1424.0,3.45,9.7,-1.7,40.11666666666667,0.8,0.0,6,0.0,0.0,2018,01,2018-01-01,2618.0
2018_01,17,13,1120,90.0,1.75,5.6,-2.6,29.75,0.0,0.0,2,0.0,0.0,2018,01,2018-01-01,2200.0
2018_01,17,13,1135,192.0,1.4,6.3,-3.1,41.9,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,2438.0
2018_01,17,13,1138,260.0,1.2,6.5,-2.9,33.25,0.0,0.0,2,0.0,0.0,2018,01,2018-01-01,2435.0
2018_01,17,13,1162,36.0,-3.5,2.5,-7.8,57.7,0.0,0.0,2,0.0,0.0,2018,01,2018-01-01,2383.0
2018_01,17,20,2000,24446.0,,,,,0.0,0.0,92,0.0,0.0,2018,01,2018-01-01,2179.0
2018_01,18,20,2000,285.0,,,,,0.0,0.0,8,0.0,0.0,2018,01,2018-01-01,1772.0
2018_01,98,13,1138,10.0,2.1,6.5,-0.4,36.5,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,3000.0
2018_01,98,20,2000,4840.0,,,,,0.0,0.0,3,0.0,0.0,2018,01,2018-01-01,1357.0
2018_01,99,11,1000,460.0,-3.85,1.6,-8.7,45.7,0.0,0.0,4,0.0,0.0,2018,01,2018-01-01,7200.0
2018_01,99,11,1008,12.5,-4.5,-0.7,-9.6,54.5,0.0,0.0,2,0.0,0.0,2018,01,2018-01-01,8000.0
2018_01,99,11,1030,20.0,-4.5,1.4,-12.3,63.4,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,6400.0
2018_01,99,11,1050,50.0,-4.9,-1.0,-9.1,52.1,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,5750.0
2018_01,99,11,1079,130.0,-1.2,4.0,-7.0,50.15,0.0,0.0,2,0.0,0.0,2018,01,2018-01-01,6373.0
2018_01,99,11,1162,50.0,-4.9,1.4,-12.4,59.0,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,5800.0
2018_01,99,12,1000,1180.0,-2.9181818181818184,1.8,-8.7,43.95454545454545,0.0,0.0,11,0.0,0.0,2018,01,2018-01-01,6088.0
2018_01,99,12,1008,660.0,-4.242857142857143,0.2,-9.6,51.114285714285714,0.0,0.0,7,0.0,0.0,2018,01,2018-01-01,5674.0
2018_01,99,12,1024,16.0,-1.2,3.9,-5.1,64.4,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,3625.0
2018_01,99,12,1030,60.0,-4.5,1.4,-12.3,63.4,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,4400.0
2018_01,99,12,1047,100.0,-4.4,-1.9,-6.1,47.8,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,5500.0
2018_01,99,12,1050,150.0,-4.9,-1.0,-9.1,52.1,0.0,0.0,2,0.0,0.0,2018,01,2018-01-01,4800.0
2018_01,99,12,1070,12700.0,-4.7,-0.4,-7.1,42.3,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,3937.0
2018_01,99,12,1093,230.0,1.5,3.9,-0.8,78.4,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,4100.0
2018_01,99,12,1121,1056.5,0.9666666666666668,8.8,-8.2,35.266666666666666,0.0,0.0,6,0.0,0.0,2018,01,2018-01-01,5306.0
2018_01,99,12,1138,30.0,0.6,4.8,-3.3,38.5,0.0,0.0,3,0.0,0.0,2018,01,2018-01-01,4300.0
2018_01,99,12,1141,755.0,-0.5199999999999999,9.1,-11.5,47.78,0.0,0.0,5,0.0,0.0,2018,01,2018-01-01,4287.0
2018_01,99,12,1162,150.0,-4.9,1.4,-12.4,59.0,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,4840.0
2018_01,99,12,1164,82.0,-2.333333333333333,2.9,-6.7,70.7,0.0,0.0,3,0.0,0.0,2018,01,2018-01-01,3500.0
2018_01,99,13,1000,140.0,-3.971428571428572,1.6,-8.7,45.01428571428571,0.0,0.0,7,0.0,0.0,2018,01,2018-01-01,2646.0
2018_01,99,13,1025,8.0,-1.6,2.6,-5.5,64.3,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,2000.0
2018_01,99,13,1030,10.0,-2.9,2.9,-6.9,67.45,0.0,0.0,2,0.0,0.0,2018,01,2018-01-01,1530.0
2018_01,99,13,1112,54.0,-0.3,3.2,-2.8,67.8,0.0,0.0,3,0.0,0.0,2018,01,2018-01-01,1581.0
2018_01,99,13,1136,40.0,4.6,5.8,3.5,58.6,0.0,0.0,1,0.0,0.0,2018,01,2018-01-01,2000.0
2018_01,99,13,1159,70.0,2.0,8.6,-3.4,29.6,0.0,0.0,2,0.0,0.0,2018,01,2018-01-01,500.0
2018_01,99,13,1164,275.0,-3.64,2.9,-13.2,71.42,0.0,0.0,5,0.0,0.0,2018,01,2018-01-01,2805.0
2018_01,99,13,1170,280.0,4.666666666666667,8.4,1.9,66.93333333333334,4.8,0.0,3,0.0,0.0,2018,01,2018-01-01,2836.0
2018_01,99,20,2000,70.0,,,,,0.0,0.0,2,0.0,0.0,2018,01,2018-01-01,2689.0
2018_02,0,11,1000,105.0,-5.375,4.0,-13.6,53.275,1.7,0.0,4,0.0,0.0,2018,02,2018-01-08,6534.0
2018_02,0,12,1030,35.0,-6.7,-1.1,-10.7,67.7,2.5,0.0,2,0.0,0.0,2018,02,2018-01-08,3797.0
2018_02,0,12,1094,9.0,3.5,6.4,0.8,84.6,8.6,0.0,2,0.0,0.0,2018,02,2018-01-08,5000.0
2018_02,0,13,1094,21.0,3.5,6.4,0.8,84.6,8.6,0.0,2,0.0,0.0,2018,02,2018-01-08,2529.0
2018_02,1,12,1022,10.0,-9.6,-3.2,-16.5,73.1,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,4000.0
2018_02,1,12,1083,10.0,-3.6,-0.9,-6.3,83.9,5.5,0.0,1,0.0,0.0,2018,02,2018-01-08,4000.0
2018_02,1,12,1120,20.0,-2.3,0.8,-5.8,61.5,0.6,0.0,1,0.0,0.0,2018,02,2018-01-08,3880.0
2018_02,1,12,1121,8003.0,-3.4,4.5,-10.4,50.2,0.0,0.0,5,0.0,0.0,2018,02,2018-01-08,4508.0
2018_02,1,12,1138,3000.0,-0.1,3.0,-2.1,56.0,0.3,0.0,3,0.0,0.0,2018,02,2018-01-08,5600.0
2018_02,1,12,1157,490.0,-7.0,-2.7,-9.4,43.4,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,5300.0
2018_02,1,12,1168,9300.0,-2.3,0.8,-5.8,61.5,2.4,0.0,4,0.0,0.0,2018,02,2018-01-08,4966.0
2018_02,1,13,1022,1000.0,-9.6,-3.2,-16.5,73.1,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,2500.0
2018_02,1,13,1079,10.0,-0.1,2.9,-1.9,88.4,3.0,0.0,1,0.0,0.0,2018,02,2018-01-08,2100.0
2018_02,1,13,1083,19.0,2.3,4.8,0.9,89.5,4.0,0.0,2,0.0,0.0,2018,02,2018-01-08,2200.0
2018_02,1,13,1094,10.0,0.4,3.8,-1.4,66.0,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,1300.0
2018_02,1,13,1116,1300.0,-4.8,0.1,-9.4,34.5,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,1100.0
2018_02,1,13,1120,20.0,-2.3,0.8,-5.8,61.5,0.6,0.0,1,0.0,0.0,2018,02,2018-01-08,2990.0
2018_02,1,13,1136,120.0,8.7,11.3,6.1,83.6,4.1,0.0,1,0.0,0.0,2018,02,2018-01-08,2450.0
2018_02,1,13,1162,720.0,-5.48,4.0,-14.3,56.52,3.6,0.0,5,0.0,0.0,2018,02,2018-01-08,3053.0
2018_02,1,13,1170,40.0,0.7,2.3,-2.3,71.1,1.8,0.0,1,0.0,0.0,2018,02,2018-01-08,2230.0
2018_02,1,20,2000,8980.0,,,,,0.0,0.0,9,0.0,0.0,2018,02,2018-01-08,717.0
2018_02,2,12,1131,1000.0,-0.9,1.6,-3.5,66.4,0.1,0.0,1,0.0,0.0,2018,02,2018-01-08,5000.0
2018_02,2,12,1156,1700.0,-4.3,-0.3,-8.7,54.9,1.0,0.0,1,0.0,0.0,2018,02,2018-01-08,4294.0
2018_02,3,12,1120,3.9,2.9,5.5,0.2,89.9,2.5,0.0,1,0.0,0.0,2018,02,2018-01-08,4359.0
2018_02,3,12,1138,220.0,-2.9,0.5,-6.7,55.0,0.5,0.0,1,0.0,0.0,2018,02,2018-01-08,5000.0
2018_02,3,12,1145,5.0,-10.1,-7.2,-12.1,61.1,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,4400.0
2018_02,3,13,1120,75.0,0.9,4.3,-1.7,52.5,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,2533.0
2018_02,3,13,1144,83.3,-6.8,-3.0,-8.8,52.29999999999999,0.0,0.0,6,0.0,0.0,2018,02,2018-01-08,1818.0
2018_02,3,13,1145,2.6,-10.1,-7.2,-12.1,61.1,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,3000.0
2018_02,5,11,1000,107.0,-5.42,4.0,-13.6,51.08,2.1,0.0,5,0.0,0.0,2018,02,2018-01-08,6786.0
2018_02,5,11,1004,103.8,-2.661538461538462,9.2,-11.5,31.4,0.0,0.0,13,0.0,0.0,2018,02,2018-01-08,6922.0
2018_02,5,11,1019,736.0,-9.3,-4.9,-12.6,75.4,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,6625.0
2018_02,5,11,1070,2.0,-7.5,-4.8,-10.3,52.0,0.3,0.0,1,0.0,0.0,2018,02,2018-01-08,7500.0
2018_02,5,11,1071,40.0,-7.5,-4.8,-10.3,52.0,0.3,0.0,1,0.0,0.0,2018,02,2018-01-08,6748.0
2018_02,5,11,1136,10.0,0.7,2.3,-2.3,71.1,1.8,0.0,1,0.0,0.0,2018,02,2018-01-08,10000.0
2018_02,5,11,1162,20.0,-4.35,4.0,-13.2,58.25,2.0,0.0,2,0.0,0.0,2018,02,2018-01-08,7000.0
2018_02,5,12,1000,89.0,-6.236363636363635,4.0,-15.3,50.154545454545456,3.8,0.0,11,0.0,0.0,2018,02,2018-01-08,4253.0
2018_02,5,12,1019,140.0,-3.6,2.6,-12.6,79.15,8.7,0.0,4,0.0,0.0,2018,02,2018-01-08,3600.0
2018_02,5,12,1065,30.0,0.9,3.2,-1.1,80.3,1.9,0.0,1,0.0,0.0,2018,02,2018-01-08,4592.0
2018_02,5,12,1068,47.0,-3.6,0.1,-6.7,57.6,0.3,0.0,1,0.0,0.0,2018,02,2018-01-08,4500.0
2018_02,5,12,1071,60.0,-1.4500000000000002,4.0,-6.1,55.65,1.4,0.0,2,0.0,0.0,2018,02,2018-01-08,5364.0
2018_02,5,12,1079,4.0,-6.4,-1.9,-10.2,70.3,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,4000.0
2018_02,5,12,1092,20.0,3.5,4.5,2.3,90.6,2.8,0.0,1,0.0,0.0,2018,02,2018-01-08,6031.0
2018_02,5,12,1102,50.0,-1.1,0.9,-2.8,89.1,5.0,0.0,1,0.0,0.0,2018,02,2018-01-08,3500.0
2018_02,5,12,1103,90.0,-1.2999999999999998,3.0,-7.4,86.75,9.3,0.0,2,0.0,0.0,2018,02,2018-01-08,3500.0
2018_02,5,12,1113,525.0,-6.425000000000001,1.5,-16.4,76.0,10.1,0.0,4,0.0,0.0,2018,02,2018-01-08,3823.0
2018_02,5,12,1120,29.0,-3.5,4.3,-10.0,44.03333333333333,0.0,0.0,3,0.0,0.0,2018,02,2018-01-08,3876.0
2018_02,5,12,1131,190.0,-0.7,7.2,-7.1,62.5,2.1,0.0,5,0.0,0.0,2018,02,2018-01-08,4000.0
2018_02,5,12,1136,240.0,2.483333333333333,11.3,-2.3,75.10000000000001,22.8,0.0,6,0.0,0.0,2018,02,2018-01-08,4388.0
2018_02,5,12,1137,810.0,3.169230769230769,14.1,-3.0,73.66153846153846,47.9,0.0,13,0.0,0.0,2018,02,2018-01-08,3921.0
2018_02,5,12,1162,30.0,-6.5,-2.5,-10.2,55.4,0.5,0.0,1,0.0,0.0,2018,02,2018-01-08,3500.0
2018_02,5,12,1167,100.0,-1.2333333333333334,3.0,-7.4,87.53333333333335,14.3,0.0,3,0.0,0.0,2018,02,2018-01-08,3461.0
2018_02,5,13,1000,1398.0,-4.848888888888888,4.0,-15.3,50.78666666666667,20.3,0.0,45,0.0,0.0,2018,02,2018-01-08,2964.0
2018_02,5,13,1019,40.0,-8.4,-3.9,-13.7,61.5,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,3300.0
2018_02,5,13,1029,20.0,-1.5,0.2,-3.7,82.5,6.5,0.0,1,0.0,0.0,2018,02,2018-01-08,3100.0
2018_02,5,13,1044,20.0,-12.1,-6.9,-19.2,54.1,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,3090.0
2018_02,5,13,1065,20.0,-3.4,-0.7,-5.8,86.6,3.0,0.0,1,0.0,0.0,2018,02,2018-01-08,3150.0
2018_02,5,13,1070,340.0,-10.65,-5.4,-15.3,42.6,0.0,0.0,2,0.0,0.0,2018,02,2018-01-08,2506.0
2018_02,5,13,1071,26.0,-3.1,4.0,-10.3,51.95,1.2,0.0,2,0.0,0.0,2018,02,2018-01-08,2769.0
2018_02,5,13,1079,44.0,-1.6,2.9,-5.0,91.95,10.3,0.0,2,0.0,0.0,2018,02,2018-01-08,2557.0
2018_02,5,13,1085,560.0,-3.1333333333333333,2.9,-10.2,86.64999999999999,21.5,0.0,6,0.0,0.0,2018,02,2018-01-08,2509.0
2018_02,5,13,1094,72.0,-1.9,1.2,-4.4,80.3,21.6,0.0,3,0.0,0.0,2018,02,2018-01-08,3078.0
2018_02,5,13,1102,205.0,-4.65,3.0,-12.3,78.15,9.4,0.0,4,0.0,0.0,2018,02,2018-01-08,3098.0
2018_02,5,13,1103,77.0,-5.7,0.9,-12.3,76.06666666666666,5.1,0.0,3,0.0,0.0,2018,02,2018-01-08,3204.0
2018_02,5,13,1107,30.0,-1.1,0.9,-2.8,89.1,5.0,0.0,1,0.0,0.0,2018,02,2018-01-08,2105.0
2018_02,5,13,1116,778.0,-0.0470588235294117,7.4,-9.4,56.2235294117647,33.0,0.0,17,0.0,0.0,2018,02,2018-01-08,2599.0
2018_02,5,13,1117,160.0,-1.7666666666666668,5.4,-9.5,64.89999999999999,4.3,0.0,3,0.0,0.0,2018,02,2018-01-08,2825.0
2018_02,5,13,1119,20.0,-2.6,1.5,-5.5,56.0,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,2800.0
2018_02,5,13,1120,152.0,-1.2333333333333332,4.3,-5.8,58.5,1.2,0.0,3,0.0,0.0,2018,02,2018-01-08,2418.0
2018_02,5,13,1127,20.0,3.2,5.3,-0.1,81.4,1.5,0.0,1,0.0,0.0,2018,02,2018-01-08,2800.0
2018_02,5,13,1128,40.0,3.2,5.3,-0.1,81.4,1.5,0.0,1,0.0,0.0,2018,02,2018-01-08,1560.0
2018_02,5,13,1130,43.2,0.4,3.4,-1.2,72.3,0.0,0.0,2,0.0,0.0,2018,02,2018-01-08,3014.0
2018_02,5,13,1131,130.0,-1.3333333333333333,7.2,-7.1,61.56666666666666,2.0,0.0,3,0.0,0.0,2018,02,2018-01-08,1923.0
2018_02,5,13,1135,160.0,-0.0199999999999999,6.5,-9.6,63.260000000000005,9.0,0.0,5,0.0,0.0,2018,02,2018-01-08,2741.0
2018_02,5,13,1136,8320.0,3.511842105263157,11.3,-2.3,73.78157894736842,299.40000000000003,0.0,76,0.0,0.0,2018,02,2018-01-08,2721.0
2018_02,5,13,1137,1070.0,1.9272727272727272,14.1,-3.0,72.0,45.7,0.0,11,0.0,0.0,2018,02,2018-01-08,2898.0
2018_02,5,13,1138,92.0,-6.6,-3.3,-8.9,45.4,0.0,0.0,2,0.0,0.0,2018,02,2018-01-08,2017.0
2018_02,5,13,1162,40.0,-6.1,0.4,-14.3,55.35,1.1,0.0,2,0.0,0.0,2018,02,2018-01-08,2800.0
2018_02,5,13,1167,40.0,-7.9,-4.8,-9.7,71.8,0.1,0.0,1,0.0,0.0,2018,02,2018-01-08,3180.0
2018_02,5,13,1168,40.0,-2.3,0.8,-5.8,61.5,0.6,0.0,1,0.0,0.0,2018,02,2018-01-08,1800.0
2018_02,5,13,1170,2820.0,3.1,11.3,-2.3,74.05,40.9,0.0,10,0.0,0.0,2018,02,2018-01-08,2399.0
2018_02,6,11,1000,12766.0,-6.204081632653061,4.0,-15.3,49.5,17.1,0.0,49,0.0,0.0,2018,02,2018-01-08,6356.0
2018_02,6,11,1001,1989.0,-7.623809523809523,3.9,-18.7,57.38095238095238,3.0,0.0,21,0.0,0.0,2018,02,2018-01-08,6574.0
2018_02,6,11,1004,148.8,-0.7111111111111112,9.2,-11.5,34.2,0.0,0.0,9,0.0,0.0,2018,02,2018-01-08,7381.0
2018_02,6,11,1008,192.5,-4.62,3.8,-12.2,54.78,1.1,0.0,5,0.0,0.0,2018,02,2018-01-08,6779.0
2018_02,6,11,1019,6000.0,-5.4,0.7,-12.6,77.5,2.5,0.0,2,0.0,0.0,2018,02,2018-01-08,6300.0
2018_02,6,11,1021,340.0,,,,,0.0,0.0,2,0.0,0.0,2018,02,2018-01-08,7000.0
2018_02,6,11,1025,1160.0,-1.811111111111111,3.9,-13.0,84.22222222222223,41.6,0.0,9,0.0,0.0,2018,02,2018-01-08,6853.0
2018_02,6,11,1030,80.0,-7.1000000000000005,-1.1,-10.7,65.89999999999999,2.5,0.0,3,0.0,0.0,2018,02,2018-01-08,6775.0
2018_02,6,11,1033,333.0,-3.0,3.9,-9.6,82.19999999999999,3.5,0.0,2,0.0,0.0,2018,02,2018-01-08,6907.0
2018_02,6,11,1034,3648.0,-4.379411764705883,4.1,-10.7,71.23529411764706,110.6,0.0,34,0.0,0.0,2018,02,2018-01-08,6586.0
2018_02,6,11,1044,2200.0,-9.366666666666667,-0.9,-19.2,58.66666666666666,0.9,0.0,3,0.0,0.0,2018,02,2018-01-08,6312.0
2018_02,6,11,1047,960.0,-5.865,3.0,-14.4,58.835,5.9,0.0,20,0.0,0.0,2018,02,2018-01-08,6771.0
2018_02,6,11,1055,950.0,-4.85,3.0,-14.4,57.2,3.3000000000000003,0.0,8,0.0,0.0,2018,02,2018-01-08,6845.0
2018_02,6,11,1068,110.0,-10.8,-5.1,-19.1,48.3,0.0,0.0,2,0.0,0.0,2018,02,2018-01-08,7264.0
2018_02,6,11,1070,1219.0,-5.461538461538462,4.0,-15.3,48.93846153846153,5.2,0.0,13,0.0,0.0,2018,02,2018-01-08,6507.0
2018_02,6,11,1079,229.0,-1.4666666666666668,5.4,-8.6,90.25,23.6,0.0,6,0.0,0.0,2018,02,2018-01-08,6629.0
2018_02,6,11,1093,8310.0,-1.5095238095238095,4.5,-9.0,90.18095238095238,113.8,0.0,21,0.0,0.0,2018,02,2018-01-08,6548.0
2018_02,6,11,1100,1800.0,-0.54,6.0,-7.8,77.02,7.7,0.0,5,0.0,0.0,2018,02,2018-01-08,6657.0
2018_02,6,11,1107,2440.0,-2.26,3.0,-9.7,84.74,37.8,0.0,10,0.0,0.0,2018,02,2018-01-08,6543.0
2018_02,6,11,1112,624.0,-3.0,2.0,-13.7,81.45,14.7,0.0,4,0.0,0.0,2018,02,2018-01-08,6473.0
2018_02,6,11,1116,60.0,-1.35,4.7,-7.4,44.8,0.0,0.0,2,0.0,0.0,2018,02,2018-01-08,6447.0
2018_02,6,11,1121,3423.0,-2.063636363636364,6.1,-12.6,57.877272727272725,16.4,0.0,22,0.0,0.0,2018,02,2018-01-08,6920.0
2018_02,6,11,1122,1200.0,0.4,4.5,-4.6,59.4,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,6200.0
2018_02,6,11,1131,200.0,-4.0,-0.8,-6.4,52.8,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,6610.0
2018_02,6,11,1136,14860.0,3.771428571428571,11.3,-2.3,75.07619047619048,77.9,0.0,21,0.0,0.0,2018,02,2018-01-08,6498.0
2018_02,6,11,1138,540.0,-2.9,0.5,-6.7,55.0,0.5,0.0,1,0.0,0.0,2018,02,2018-01-08,6972.0
2018_02,6,11,1141,1330.0,-2.92,4.0,-13.8,60.38,2.6,0.0,5,0.0,0.0,2018,02,2018-01-08,6533.0
2018_02,6,11,1156,120.0,-5.95,2.3,-17.0,58.7,0.0,0.0,2,0.0,0.0,2018,02,2018-01-08,6250.0
2018_02,6,11,1157,1220.0,-4.65,2.8,-11.2,47.375,0.5,0.0,4,0.0,0.0,2018,02,2018-01-08,6576.0
2018_02,6,11,1164,420.0,-4.94,4.1,-16.6,83.1,9.7,0.0,5,0.0,0.0,2018,02,2018-01-08,6745.0
2018_02,6,11,1168,5600.0,0.9,4.3,-1.7,52.5,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,6250.0
2018_02,6,12,1000,27979.5,-6.281999999999999,4.0,-15.3,49.54599999999999,17.3,0.0,50,0.0,0.0,2018,02,2018-01-08,5486.0
2018_02,6,12,1001,2459.0,-8.313333333333334,3.9,-18.7,55.72666666666667,0.6,0.0,15,0.0,0.0,2018,02,2018-01-08,5596.0
2018_02,6,12,1008,1800.0,-5.013333333333334,3.8,-15.5,54.50666666666667,3.6,0.0,15,0.0,0.0,2018,02,2018-01-08,5636.0
2018_02,6,12,1019,3600.0,-5.82,0.7,-13.7,71.52000000000001,5.0,0.0,5,0.0,0.0,2018,02,2018-01-08,5406.0
2018_02,6,12,1021,6680.0,,,,,0.0,0.0,8,0.0,0.0,2018,02,2018-01-08,5515.0
2018_02,6,12,1025,1040.0,-3.533333333333333,3.9,-13.0,83.16666666666667,10.4,0.0,3,0.0,0.0,2018,02,2018-01-08,5700.0
2018_02,6,12,1030,80.0,-6.800000000000001,-1.1,-10.7,66.15,2.5,0.0,2,0.0,0.0,2018,02,2018-01-08,5550.0
2018_02,6,12,1034,18720.0,-4.240909090909091,4.1,-10.7,70.98484848484848,204.5,0.0,66,0.0,0.0,2018,02,2018-01-08,5496.0
2018_02,6,12,1036,5000.0,-5.2,2.2,-15.3,70.46000000000001,16.2,0.0,10,0.0,0.0,2018,02,2018-01-08,5900.0
2018_02,6,12,1044,2060.0,-8.0,-0.9,-19.2,60.95,1.8,0.0,4,0.0,0.0,2018,02,2018-01-08,4970.0
2018_02,6,12,1047,2852.0,-5.503225806451613,3.0,-14.4,59.90967741935484,9.1,0.0,31,0.0,0.0,2018,02,2018-01-08,4967.0
2018_02,6,12,1050,1280.0,-6.16,3.0,-14.4,58.04,1.4,0.0,5,0.0,0.0,2018,02,2018-01-08,5862.0
2018_02,6,12,1051,60.0,-5.0,3.0,-12.7,58.75,0.9,0.0,2,0.0,0.0,2018,02,2018-01-08,5000.0
2018_02,6,12,1055,640.0,-3.65,3.0,-14.4,58.46666666666667,3.1,0.0,6,0.0,0.0,2018,02,2018-01-08,4594.0
2018_02,6,12,1069,2000.0,-10.8,-5.1,-19.1,48.3,0.0,0.0,2,0.0,0.0,2018,02,2018-01-08,5000.0
2018_02,6,12,1070,5180.0,-7.057142857142857,4.0,-15.3,47.98571428571428,2.0,0.0,7,0.0,0.0,2018,02,2018-01-08,5005.0
2018_02,6,12,1071,1300.0,-4.9,4.0,-13.6,50.85,0.9,0.0,2,0.0,0.0,2018,02,2018-01-08,4885.0
2018_02,6,12,1079,330.0,1.3666666666666665,5.4,-5.0,93.1,11.5,0.0,3,0.0,0.0,2018,02,2018-01-08,5435.0
2018_02,6,12,1085,12.0,-6.0,-2.3,-8.6,81.8,0.9,0.0,1,0.0,0.0,2018,02,2018-01-08,3833.0
2018_02,6,12,1087,1520.0,-3.0,1.2,-6.8,81.19999999999999,9.5,0.0,2,0.0,0.0,2018,02,2018-01-08,5109.0
2018_02,6,12,1093,14300.0,-1.024,4.5,-9.0,90.152,288.4,0.0,50,0.0,0.0,2018,02,2018-01-08,5479.0
2018_02,6,12,1094,6060.0,-2.3294117647058825,6.4,-14.0,77.0,45.3,0.0,17,0.0,0.0,2018,02,2018-01-08,5205.0
2018_02,6,12,1100,1800.0,-0.2749999999999999,6.0,-7.8,75.875,6.2,0.0,4,0.0,0.0,2018,02,2018-01-08,5331.0
2018_02,6,12,1102,1632.0,-1.8,3.0,-9.7,84.3375,26.5,0.0,8,0.0,0.0,2018,02,2018-01-08,5697.0
2018_02,6,12,1107,3745.0,-4.373684210526315,3.0,-12.3,80.07368421052631,54.7,0.0,19,0.0,0.0,2018,02,2018-01-08,4625.0
2018_02,6,12,1109,10.0,-7.5,-4.3,-10.7,84.4,9.5,0.0,1,0.0,0.0,2018,02,2018-01-08,5200.0
2018_02,6,12,1110,12.0,-3.5,2.1,-6.8,77.3,8.5,0.0,1,0.0,0.0,2018,02,2018-01-08,3800.0
2018_02,6,12,1112,405.0,0.2999999999999999,3.0,-2.5,84.75,7.6,0.0,2,0.0,0.0,2018,02,2018-01-08,5963.0
2018_02,6,12,1121,20971.0,-2.193548387096774,6.1,-12.6,58.148387096774194,24.6,0.0,31,0.0,0.0,2018,02,2018-01-08,5555.0
2018_02,6,12,1122,1800.0,0.4,4.5,-4.6,59.4,0.0,0.0,1,0.0,0.0,2018,02,2018-01-08,4667.0
2018_02,6,12,1131,200.0,4.4,7.2,1.4,81.8,2.0,0.0,1,0.0,0.0,2018,02,2018-01-08,5500.0
2018_02,6,12,1135,2900.0,-1.5166666666666666,6.5,-9.6,54.11666666666667,4.7,0.0,6,0.0,0.0,2018,02,2018-01-08,5233.0
2018_02,6,12,1136,13220.0,3.3729729729729727,11.3,-2.3,74.24594594594595,127.0,0.0,37,0.0,0.0,2018,02,2018-01-08,5015.0
2018_02,6,12,1137,900.0,10.0,14.1,5.4,82.8,1.1,0.0,1,0.0,0.0,2018,02,2018-01-08,5561.0
2018_02,6,12,1138,8760.0,-3.157142857142857,3.0,-10.6,50.68571428571429,1.7,0.0,7,0.0,0.0,2018,02,2018-01-08,5632.0
2018_02,6,12,1141,290.0,-3.466666666666667,4.0,-13.8,57.57777777777777,3.2,0.0,9,0.0,0.0,2018,02,2018-01-08,4698.0
